label,person_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,99,2.238934278488159,2.2800142765045166,2.3487539291381836,2.155710220336914,2.2412242889404297,2.0026957988739014,2.0528688430786133,1.6457164287567139,2.0624616146087646,2.206456184387207,2.3566083908081055,2.307039499282837,2.62473201751709,2.4196436405181885,2.153245449066162,2.08859920501709,2.2081611156463623,2.0569405555725098,2.3782737255096436,2.4589920043945312,2.5113093852996826,2.503204107284546,2.526395797729492,2.211003065109253,2.237940788269043,2.048771858215332,2.3165719509124756,2.510260820388794,2.6804370880126953,2.6316728591918945,3.049314498901367,2.839202880859375,2.5096867084503174,2.4416213035583496,2.679922342300415,2.3274710178375244,1.542883276939392,1.4236266613006592,1.3763315677642822,-0.47676965594291687,-0.8268917202949524
0,99,2.268254518508911,2.3074567317962646,2.3793282508850098,2.1749043464660645,2.2704522609710693,2.025606155395508,2.0799622535705566,1.663000226020813,2.0810441970825195,2.2132151126861572,2.3627355098724365,2.312046527862549,2.6232285499572754,2.413642168045044,2.1530816555023193,2.0898263454437256,2.1960058212280273,2.0550851821899414,2.404651641845703,2.484046697616577,2.539377450942993,2.5233006477355957,2.554319381713867,2.2315917015075684,2.2623939514160156,2.06791090965271,2.3378663063049316,2.5094852447509766,2.6802022457122803,2.6299960613250732,3.046034574508667,2.8304483890533447,2.5037827491760254,2.436344623565674,2.6685712337493896,2.3268697261810303,1.5669018030166626,1.4282715320587158,1.3762785196304321,-0.4696773886680603,-0.8213271498680115
0,99,2.130951166152954,2.162356376647949,2.2300450801849365,2.015018939971924,2.0934107303619385,1.8973368406295776,1.9538953304290771,1.4776619672775269,1.9308987855911255,2.1414434909820557,2.2704551219940186,2.227140188217163,2.455681800842285,2.251812696456909,2.061060667037964,2.0097458362579346,1.9690648317337036,2.007640838623047,2.240473508834839,2.3116636276245117,2.361088275909424,2.326856851577759,2.334926128387451,2.07027268409729,2.1019604206085205,1.8372559547424316,2.1681740283966064,2.432431936264038,2.5849432945251465,2.538874864578247,2.873389482498169,2.656419277191162,2.403017282485962,2.344411611557007,2.430149555206299,2.3028321266174316,1.3976044654846191,1.2752385139465332,1.3098641633987427,-0.423615962266922,-0.8261332511901855
0,99,2.1300535202026367,2.2041401863098145,2.2583723068237305,2.2582266330718994,2.2674295902252197,1.9382445812225342,1.9765681028366089,1.801059603691101,2.051675796508789,2.309730052947998,2.4888651371002197,2.430034637451172,2.918562173843384,2.668215274810791,2.320620536804199,2.247127056121826,2.5672242641448975,2.110429525375366,2.3354153633117676,2.447051763534546,2.4833550453186035,2.6530051231384277,2.605743646621704,2.2174863815307617,2.2314391136169434,2.2457776069641113,2.3007941246032715,2.6928744316101074,2.886923313140869,2.8270459175109863,3.397425889968872,3.139613151550293,2.751145839691162,2.673708200454712,3.083022117614746,2.3699936866760254,1.5117769241333008,1.3887466192245483,1.4056915044784546,-0.6141771674156189,-0.8793370723724365
0,99,2.0696663856506348,2.134727716445923,2.194960832595825,2.1502480506896973,2.178161859512329,1.8632891178131104,1.9078346490859985,1.6853326559066772,1.9742872714996338,2.2221851348876953,2.386789560317993,2.332634687423706,2.7438595294952393,2.505535840988159,2.196812868118286,2.129634380340576,2.349708318710327,2.0692572593688965,2.233806848526001,2.3346328735351562,2.377323627471924,2.498969793319702,2.467616558074951,2.096858263015747,2.1169421672821045,2.0838868618011475,2.196396589279175,2.5531158447265625,2.7342967987060547,2.6776933670043945,3.178778648376465,2.928903818130493,2.5773942470550537,2.5042572021484375,2.8261215686798096,2.3133318424224854,1.4173240661621094,1.3425827026367188,1.3974233865737915,-0.5794980525970459,-0.8603891134262085
0,99,2.240107536315918,2.333527088165283,2.393054485321045,2.4717676639556885,2.484722375869751,2.061450481414795,2.102762222290039,2.0613250732421875,2.1775054931640625,2.4341237545013428,2.6326661109924316,2.5642151832580566,3.1303391456604004,2.874526262283325,2.4644341468811035,2.3870747089385986,2.809694766998291,2.1614632606506348,2.497408390045166,2.626873731613159,2.6689600944519043,2.9142212867736816,2.8773865699768066,2.3970746994018555,2.4155781269073486,2.552345037460327,2.441441774368286,2.8346357345581055,3.0467641353607178,2.978487014770508,3.6283504962921143,3.3676557540893555,2.915310859680176,2.8353068828582764,3.349045753479004,2.4024879932403564,1.6269562244415283,1.5168251991271973,1.477357268333435,-0.646110475063324,-0.8873023986816406
0,99,2.1928634643554688,2.2713851928710938,2.3320000171661377,2.338991165161133,2.371342420578003,1.994828462600708,2.043415069580078,1.9047592878341675,2.113318920135498,2.2960731983184814,2.4763402938842773,2.4122583866119385,2.88659405708313,2.641427516937256,2.28916072845459,2.217118978500366,2.5273396968841553,2.079343318939209,2.4127745628356934,2.5282046794891357,2.5713448524475098,2.7505640983581543,2.727931499481201,2.291384220123291,2.316117763519287,2.3678388595581055,2.367429494857788,2.6611528396606445,2.8580825328826904,2.793311834335327,3.361079216003418,3.108825445175171,2.7077829837799072,2.6318931579589844,3.045360565185547,2.3319597244262695,1.5578750371932983,1.3944942951202393,1.399051308631897,-0.6538980603218079,-0.8771418333053589
0,99,2.181424617767334,2.2501296997070312,2.3143017292022705,2.297034502029419,2.335089921951294,1.9704673290252686,2.0240890979766846,1.8845562934875488,2.080268621444702,2.232459545135498,2.4209744930267334,2.3474881649017334,2.9088833332061768,2.6352107524871826,2.2662265300750732,2.184857130050659,2.640465259552002,1.951621174812317,2.3880276679992676,2.4966635704040527,2.543260335922241,2.717332124710083,2.696600914001465,2.26190447807312,2.290403366088867,2.3670802116394043,2.3343989849090576,2.602550983428955,2.806849718093872,2.73215389251709,3.3881707191467285,3.106663465499878,2.6923532485961914,2.606776475906372,3.163238286972046,2.16964054107666,1.7442349195480347,1.44086492061615,1.3391497135162354,-0.568134069442749,-0.8742672801017761
0,99,1.9602370262145996,1.9996850490570068,2.0667455196380615,1.9547748565673828,2.001084327697754,1.74403715133667,1.7984663248062134,1.5151128768920898,1.8197989463806152,2.075247049331665,2.2317519187927246,2.175144910812378,2.6269381046295166,2.3573036193847656,2.0836405754089355,2.008969306945801,2.3067662715911865,1.8934744596481323,2.084603786468506,2.1623051166534424,2.210265874862671,2.282144069671631,2.256030321121216,1.9411007165908813,1.9673024415969849,1.8962379693984985,2.0335569381713867,2.3991053104400635,2.5723135471343994,2.509896993637085,3.0540003776550293,2.766212224960327,2.458390951156616,2.374755620956421,2.7721166610717773,2.107881784439087,1.5506834983825684,1.2766600847244263,1.286015510559082,-0.43978989124298096,-0.8564010858535767
0,99,1.8900823593139648,1.9201174974441528,1.9910391569137573,1.8712587356567383,1.9234188795089722,1.681899070739746,1.7409906387329102,1.446796178817749,1.7538164854049683,1.9511702060699463,2.1021175384521484,2.047661781311035,2.5011253356933594,2.223625421524048,1.968137502670288,1.892773985862732,2.1937472820281982,1.7645808458328247,2.006803035736084,2.074021100997925,2.1259748935699463,2.1826493740081787,2.161083698272705,1.8671612739562988,1.897904634475708,1.805690884590149,1.957260012626648,2.258319854736328,2.4256858825683594,2.3649301528930664,2.9062249660491943,2.6097824573516846,2.323681354522705,2.238950729370117,2.6335227489471436,1.9626142978668213,1.5088868141174316,1.2427634000778198,1.2138581275939941,-0.4314148724079132,-0.8543241620063782
0,99,1.8643733263015747,1.895668387413025,1.9660217761993408,1.861985683441162,1.902854323387146,1.6665211915969849,1.7208822965621948,1.4395209550857544,1.731549620628357,1.9601988792419434,2.1128973960876465,2.054161548614502,2.5259201526641846,2.2374255657196045,1.9913573265075684,1.9086750745773315,2.2175002098083496,1.7449160814285278,1.9901561737060547,2.058340549468994,2.1098344326019287,2.180088758468628,2.149667501449585,1.861191987991333,1.8875064849853516,1.803415298461914,1.9364140033721924,2.27726674079895,2.4450275897979736,2.380622386932373,2.932370185852051,2.6277949810028076,2.3527708053588867,2.2621231079101562,2.6538026332855225,1.946872591972351,1.5674408674240112,1.219580054283142,1.1805460453033447,-0.45941558480262756,-0.8835638165473938
0,99,1.8505715131759644,1.8740311861038208,1.9512956142425537,1.8227598667144775,1.878267765045166,1.648371934890747,1.7074437141418457,1.4181615114212036,1.6942493915557861,1.9628558158874512,2.11806583404541,2.061574935913086,2.561474561691284,2.269105911254883,2.0107789039611816,1.9251494407653809,2.2855937480926514,1.7304199934005737,1.967650055885315,2.029676914215088,2.0876312255859375,2.1428911685943604,2.1227035522460938,1.8367114067077637,1.8665955066680908,1.7857017517089844,1.9010274410247803,2.30230712890625,2.4712281227111816,2.4092516899108887,2.9838860034942627,2.6769003868103027,2.3923754692077637,2.2996160984039307,2.7352638244628906,1.9375629425048828,1.6636804342269897,1.1778019666671753,1.1588081121444702,-0.4163045585155487,-0.8902481198310852
0,99,1.82937753200531,1.8603146076202393,1.9278233051300049,1.8377158641815186,1.8775147199630737,1.6328738927841187,1.6885110139846802,1.4233711957931519,1.7080415487289429,1.979263186454773,2.1321613788604736,2.0729596614837646,2.5537021160125732,2.264169692993164,2.0111629962921143,1.9308022260665894,2.2473886013031006,1.7627140283584595,1.9513049125671387,2.0186705589294434,2.0667471885681152,2.1468024253845215,2.114311695098877,1.821839451789856,1.848928451538086,1.7750202417373657,1.9035823345184326,2.3034555912017822,2.470541477203369,2.4057695865631104,2.9625754356384277,2.6568126678466797,2.3778750896453857,2.2894070148468018,2.6852400302886963,1.9634203910827637,1.5479687452316284,1.2172176837921143,1.194724440574646,-0.46323907375335693,-0.8837189078330994
0,99,2.3193812370300293,2.415271759033203,2.473921775817871,2.586911916732788,2.594668388366699,2.162410020828247,2.196779727935791,2.165928363800049,2.2559261322021484,2.5595879554748535,2.754063606262207,2.6879680156707764,3.2545406818389893,3.005446195602417,2.596942901611328,2.513134479522705,2.9053256511688232,2.252870798110962,2.604735851287842,2.7349488735198975,2.777719020843506,3.0501818656921387,3.013413429260254,2.524123191833496,2.537567377090454,2.676943778991699,2.524273633956909,3.0017647743225098,3.210073947906494,3.1442508697509766,3.7900543212890625,3.5373055934906006,3.0860705375671387,3.0007247924804688,3.475855827331543,2.5317952632904053,1.7041255235671997,1.5659433603286743,1.4803553819656372,-0.6924362778663635,-0.9200756549835205
0,99,2.019458055496216,2.095953941345215,2.1470441818237305,2.2528276443481445,2.2372872829437256,1.8626872301101685,1.9002667665481567,1.8581379652023315,1.950627326965332,2.291486978530884,2.487966537475586,2.4052419662475586,3.0676004886627197,2.7521252632141113,2.384385585784912,2.2933099269866943,2.8038077354431152,1.8726468086242676,2.268245220184326,2.381192922592163,2.413306474685669,2.680447578430176,2.6113734245300293,2.187906503677368,2.200606346130371,2.326857805252075,2.194758892059326,2.712951898574829,2.9190239906311035,2.835831642150879,3.5572092533111572,3.2377254962921143,2.842937469482422,2.7492594718933105,3.3168160915374756,2.0928001403808594,1.78315269947052,1.3478739261627197,1.273978590965271,-0.6805194616317749,-0.9389207363128662
0,99,1.8567781448364258,1.9017839431762695,1.9627258777618408,1.920109510421753,1.9372155666351318,1.6780602931976318,1.7255806922912598,1.4671322107315063,1.7638657093048096,2.040717601776123,2.2209911346435547,2.1345343589782715,2.734701633453369,2.3990981578826904,2.134158134460449,2.032400369644165,2.443934917449951,1.6202044486999512,2.0599758625030518,2.1416823863983154,2.1828346252441406,2.297882080078125,2.252147912979126,1.9473916292190552,1.9682010412216187,1.8776131868362427,2.0144546031951904,2.403817653656006,2.5926883220672607,2.5049784183502197,3.1552555561065674,2.8139829635620117,2.527428388595581,2.42303204536438,2.882908582687378,1.8055667877197266,1.823471188545227,1.1832854747772217,1.1317838430404663,-0.5737475752830505,-0.9333274960517883
0,99,2.2213070392608643,2.2952141761779785,2.356318712234497,2.3754401206970215,2.3948168754577637,2.050964832305908,2.0898964405059814,1.9187841415405273,2.152157783508301,2.317941427230835,2.4890501499176025,2.432278633117676,2.8698997497558594,2.636568307876587,2.311974287033081,2.240081548690796,2.469261646270752,2.1107168197631836,2.4635603427886963,2.5750255584716797,2.618321657180786,2.7988698482513428,2.7667665481567383,2.3640780448913574,2.380293846130371,2.384417772293091,2.4167044162750244,2.7085623741149902,2.898103713989258,2.840688467025757,3.3649961948394775,3.1263535022735596,2.7510428428649902,2.6759555339813232,2.998166561126709,2.4026665687561035,1.508364200592041,1.4958041906356812,1.3802778720855713,-0.6227151155471802,-0.8901536464691162
0,99,2.073903799057007,2.129763126373291,2.1959493160247803,2.153536081314087,2.185847043991089,1.8881211280822754,1.9383500814437866,1.6938837766647339,1.982433557510376,2.187481164932251,2.348416566848755,2.293666124343872,2.696989059448242,2.452045202255249,2.174792766571045,2.107384443283081,2.289938449859619,1.9839731454849243,2.2702691555023193,2.3647990226745605,2.4122748374938965,2.537696361541748,2.5099270343780518,2.154745578765869,2.1799161434173584,2.1191439628601074,2.2248833179473877,2.571930408477783,2.75124192237854,2.693870782852173,3.1811141967773438,2.9273922443389893,2.605363607406616,2.5326287746429443,2.801131248474121,2.284914255142212,1.516218900680542,1.373539924621582,1.2571805715560913,-0.5668138861656189,-0.9106582403182983
0,99,2.360262393951416,2.4245965480804443,2.4949989318847656,2.4346537590026855,2.506556510925293,2.16850209236145,2.2158000469207764,1.9573495388031006,2.2770540714263916,2.3643040657043457,2.5016956329345703,2.47133207321167,2.6980714797973633,2.545236825942993,2.269235610961914,2.2245633602142334,2.201019525527954,2.216278314590454,2.5674898624420166,2.66980242729187,2.7237985134124756,2.832336187362671,2.851072072982788,2.445089101791382,2.4711196422576904,2.4034721851348877,2.529680013656616,2.7124276161193848,2.8746345043182373,2.8447861671447754,3.182713270187378,3.025015115737915,2.673161506652832,2.624863386154175,2.7320845127105713,2.5628790855407715,1.3526703119277954,1.6127253770828247,1.4118270874023438,-0.5767834782600403,-0.8414322137832642
0,99,2.4204254150390625,2.4850306510925293,2.547288656234741,2.5026400089263916,2.5519609451293945,2.2352445125579834,2.2788469791412354,2.008007049560547,2.346658945083618,2.3350272178649902,2.486049175262451,2.4426965713500977,2.7695579528808594,2.5818066596984863,2.2815101146698,2.2247722148895264,2.320277214050293,2.1655352115631104,2.637050151824951,2.739935874938965,2.785494565963745,2.9111392498016357,2.9081995487213135,2.5218632221221924,2.544005870819092,2.465519905090332,2.607605457305908,2.7064366340637207,2.879117488861084,2.838655948638916,3.264885425567627,3.0778286457061768,2.7062060832977295,2.648665189743042,2.8577370643615723,2.501319169998169,1.433092474937439,1.552883505821228,1.3956058025360107,-0.6621195077896118,-0.8478931784629822
0,99,2.436262369155884,2.484039545059204,2.5625803470611572,2.426786184310913,2.5079197883605957,2.2109038829803467,2.264984130859375,1.941846251487732,2.283998966217041,2.273456573486328,2.516233444213867,2.3902294635772705,3.3988335132598877,3.013425588607788,2.5667121410369873,2.433039665222168,3.4593257904052734,0.8895615339279175,2.6654982566833496,2.75150465965271,2.814000129699707,2.836580991744995,2.866119384765625,2.5043094158172607,2.5374927520751953,2.3815650939941406,2.599461317062378,2.6051418781280518,2.847071886062622,2.7236034870147705,3.771322011947632,3.3853352069854736,2.9255919456481934,2.7939250469207764,3.8660213947296143,0.826953113079071,3.244680643081665,1.5391945838928223,1.1152280569076538,-0.5957651138305664,-0.8623093366622925
0,99,2.747671604156494,2.890824317932129,2.9572486877441406,3.13484525680542,3.1852922439575195,2.630263328552246,2.6626501083374023,2.7918670177459717,2.6946163177490234,2.5417606830596924,2.7916982173919678,2.7077929973602295,3.8454248905181885,3.619262456893921,2.92612361907959,2.8436312675476074,4.145065784454346,0.6614376902580261,3.119987726211548,3.2882916927337646,3.3410298824310303,3.6243698596954346,3.6469368934631348,3.056334972381592,3.0759057998657227,3.2962937355041504,3.036966323852539,2.85194730758667,3.0898325443267822,3.0056557655334473,4.176918029785156,3.9487862586975098,3.263239622116089,3.1815476417541504,4.531949043273926,0.4163752496242523,3.2364025115966797,1.814457893371582,1.4085257053375244,-0.8284505605697632,-0.745109498500824
0,99,2.5710549354553223,2.668060302734375,2.742271900177002,2.7679765224456787,2.8615927696228027,2.3818581104278564,2.43102765083313,2.4333457946777344,2.486398458480835,2.4283487796783447,2.693789482116699,2.618864059448242,3.7203330993652344,3.49951171875,2.7727653980255127,2.6959304809570312,4.028255939483643,0.929749071598053,2.8202552795410156,2.953552484512329,3.0144147872924805,3.190361976623535,3.2489421367645264,2.6989240646362305,2.7334351539611816,2.89898419380188,2.767756700515747,2.6763248443603516,2.9303321838378906,2.857104539871216,4.008866310119629,3.786397933959961,3.060387134552002,2.9849448204040527,4.390864849090576,0.6432236433029175,3.1519618034362793,1.7323637008666992,1.5881268978118896,-0.628333330154419,-0.6404345035552979
0,99,2.363442897796631,2.491955518722534,2.5466785430908203,2.789590358734131,2.784935235977173,2.27541446685791,2.289353609085083,2.435671806335449,2.286062479019165,2.51132869720459,2.7511913776397705,2.6899101734161377,3.479015827178955,3.2434909343719482,2.6788933277130127,2.595280408859253,3.3231749534606934,1.9273977279663086,2.7250537872314453,2.887511968612671,2.9238834381103516,3.3134829998016357,3.268275737762451,2.7124974727630615,2.7075929641723633,2.9962210655212402,2.5653085708618164,2.9451050758361816,3.190129041671753,3.1307783126831055,3.981430768966675,3.745457887649536,3.154177665710449,3.071969985961914,3.86639404296875,2.038743495941162,1.7179092168807983,1.587783932685852,1.5938568115234375,-0.7639591693878174,-0.8783748149871826
0,99,2.322678804397583,2.4512157440185547,2.5050771236419678,2.7806918621063232,2.7627971172332764,2.233147621154785,2.252166271209717,2.442575454711914,2.2464747428894043,2.9262681007385254,3.1770355701446533,3.0922787189483643,3.9509735107421875,3.6666691303253174,3.1132149696350098,3.0135257244110107,3.7613742351531982,2.108227252960205,2.729090929031372,2.8953704833984375,2.9292445182800293,3.3610339164733887,3.3002288341522217,2.7213401794433594,2.7187283039093018,3.052150249481201,2.566666841506958,3.5053040981292725,3.7598369121551514,3.681297779083252,4.576746463775635,4.300160884857178,3.718907356262207,3.6234216690063477,4.403964042663574,2.3813581466674805,2.173049211502075,1.467035174369812,1.2562495470046997,-0.8169018030166626,-0.9517242908477783
0,99,2.3688111305236816,2.4612905979156494,2.5258727073669434,2.5928735733032227,2.652402400970459,2.200535297393799,2.2410714626312256,2.243365526199341,2.2882907390594482,2.4835357666015625,2.6828718185424805,2.6190454959869385,3.145846366882324,2.956879138946533,2.500551462173462,2.431713581085205,2.8659777641296387,2.230611801147461,2.6807093620300293,2.81345534324646,2.8610055446624756,3.103126049041748,3.120309352874756,2.594558000564575,2.615863561630249,2.7978127002716064,2.6061220169067383,2.909243583679199,3.124925136566162,3.0669872760772705,3.6861729621887207,3.5045406818389893,2.982501268386841,2.9168479442596436,3.452533006668091,2.5146877765655518,1.6831820011138916,1.5001657009124756,1.5189608335494995,-0.723166286945343,-0.8827458620071411
0,99,2.290466070175171,2.3724095821380615,2.443539619445801,2.488813638687134,2.5374691486358643,2.123339891433716,2.1648173332214355,2.118652105331421,2.207526206970215,2.4838175773620605,2.6949002742767334,2.62131929397583,3.250110149383545,2.9987235069274902,2.5608162879943848,2.472295045852661,2.9960718154907227,2.0802900791168213,2.580341339111328,2.7012202739715576,2.755155563354492,2.9671127796173096,2.9692444801330566,2.489755392074585,2.510143756866455,2.6333096027374268,2.509783983230591,2.922586441040039,3.144747018814087,3.076464891433716,3.771214723587036,3.526303291320801,3.040933847427368,2.9553709030151367,3.5461394786834717,2.3482613563537598,1.9365308284759521,1.4639643430709839,1.415218472480774,-0.7168267369270325,-0.9138988852500916
0,99,2.3093276023864746,2.3840346336364746,2.4536516666412354,2.49527645111084,2.549795389175415,2.1398918628692627,2.18666410446167,2.1628403663635254,2.2175118923187256,2.2630667686462402,2.464722156524658,2.3796932697296143,3.0056772232055664,2.7434732913970947,2.335174083709717,2.2429451942443848,2.808284044265747,1.854867935180664,2.602288007736206,2.718193769454956,2.769710063934326,2.9903438091278076,2.9964892864227295,2.5153145790100098,2.540147542953491,2.6978657245635986,2.5310747623443604,2.659210443496704,2.8769917488098145,2.7967894077301025,3.5126583576202393,3.2563061714172363,2.786316394805908,2.696504592895508,3.3539657592773438,2.083538293838501,1.965694546699524,1.4475382566452026,1.298745036125183,-0.7082558870315552,-0.8971480131149292
0,99,2.242964029312134,2.316842794418335,2.3839190006256104,2.4404678344726562,2.4791693687438965,2.0827372074127197,2.1244912147521973,2.099317789077759,2.148101329803467,2.1888699531555176,2.4026949405670166,2.3027806282043457,3.022921323776245,2.718210220336914,2.311293363571167,2.2032225131988525,2.8688955307006836,1.6493691205978394,2.5348663330078125,2.64911150932312,2.6971921920776367,2.9241323471069336,2.9131529331207275,2.452949285507202,2.471860885620117,2.616337299346924,2.4574811458587646,2.5867695808410645,2.8126745223999023,2.717653751373291,3.5099382400512695,3.2106218338012695,2.754870891571045,2.6495347023010254,3.38539981842041,1.8395532369613647,2.114269256591797,1.3906418085098267,1.1885221004486084,-0.7197487950325012,-0.9167245030403137
0,99,2.311605453491211,2.386327028274536,2.449176788330078,2.4723024368286133,2.518648147583008,2.137744903564453,2.180018186569214,2.0945801734924316,2.214747428894043,2.379950523376465,2.5647659301757812,2.497969388961792,2.9886302947998047,2.7702016830444336,2.3899729251861572,2.317699432373047,2.678724527359009,2.1571311950683594,2.581932544708252,2.696931838989258,2.741943836212158,2.940585136413574,2.9387118816375732,2.4865734577178955,2.5075135231018066,2.6060478687286377,2.5124809741973877,2.8011815547943115,3.002338171005249,2.94118332862854,3.517411708831787,3.3060600757598877,2.862422227859497,2.792426824569702,3.244544744491577,2.470796823501587,1.6647459268569946,1.4785974025726318,1.4106051921844482,-0.6839553713798523,-0.8971807956695557
0,99,2.1533589363098145,2.2298688888549805,2.295933723449707,2.4054081439971924,2.4155614376068115,2.002079725265503,2.0417873859405518,2.054445266723633,2.0474631786346436,2.5245769023895264,2.7650349140167236,2.6639740467071533,3.5383200645446777,3.2101454734802246,2.7249433994293213,2.613355875015259,3.404299020767212,1.7024285793304443,2.46838116645813,2.588676929473877,2.6349427700042725,2.9186902046203613,2.879030704498291,2.4005649089813232,2.415972948074341,2.5984466075897217,2.3582921028137207,3.0278589725494385,3.272866725921631,3.176999092102051,4.0885329246521,3.7653920650482178,3.2542684078216553,3.1458017826080322,3.968919038772583,1.9078606367111206,2.4040136337280273,1.338804006576538,1.2175073623657227,-0.7573118805885315,-0.9613114595413208
0,99,2.2512359619140625,2.3413307666778564,2.402353286743164,2.527731418609619,2.542712926864624,2.1172125339508057,2.1508445739746094,2.1665971279144287,2.161625623703003,2.392200231552124,2.6056716442108154,2.5207407474517822,3.190988063812256,2.9106216430664062,2.4883499145507812,2.391947031021118,2.938152313232422,1.9375622272491455,2.5846381187438965,2.713127374649048,2.756066083908081,3.0385987758636475,3.0088088512420654,2.5256712436676025,2.537881851196289,2.7072176933288574,2.475172519683838,2.863377094268799,3.0881505012512207,3.008420705795288,3.7387490272521973,3.465017795562744,2.998215675354004,2.904754400253296,3.5067780017852783,2.219831943511963,1.9422167539596558,1.4255341291427612,1.2742011547088623,-0.7478461861610413,-0.9410741329193115
0,99,2.278769016265869,2.3764379024505615,2.4344921112060547,2.5792016983032227,2.5904929637908936,2.1500227451324463,2.178879976272583,2.210080146789551,2.193127393722534,2.458475351333618,2.6710410118103027,2.5893301963806152,3.2395670413970947,2.973181962966919,2.542376756668091,2.4469943046569824,2.9643449783325195,2.0307750701904297,2.6123287677764893,2.7465062141418457,2.7877469062805176,3.083319664001465,3.053330421447754,2.5561842918395996,2.5651280879974365,2.7462666034698486,2.4938106536865234,2.944357395172119,3.1680028438568115,3.091961622238159,3.7995097637176514,3.5406577587127686,3.0654001235961914,2.9736168384552,3.544255495071411,2.3331801891326904,1.8754949569702148,1.4705735445022583,1.3146040439605713,-0.7558175921440125,-0.9463695883750916
0,99,2.1911802291870117,2.278078079223633,2.3363707065582275,2.4563863277435303,2.4555675983428955,2.0539660453796387,2.0842902660369873,2.0875377655029297,2.0993361473083496,2.4436585903167725,2.6708691120147705,2.5752711296081543,3.3523447513580322,3.0332353115081787,2.5966525077819824,2.486471176147461,3.157038927078247,1.813873052597046,2.509535789489746,2.636087417602539,2.675252914428711,2.954620361328125,2.905953884124756,2.4478836059570312,2.4550812244415283,2.61356258392334,2.4074766635894775,2.9180445671081543,3.1524109840393066,3.0619490146636963,3.882864475250244,3.5696301460266113,3.100587844848633,2.993553400039673,3.7028374671936035,2.051647901535034,2.1485984325408936,1.3846033811569214,1.23888099193573,-0.7580842971801758,-0.9530300498008728
0,99,2.20157790184021,2.292196273803711,2.349419116973877,2.494539499282837,2.485771417617798,2.0688111782073975,2.0970938205718994,2.1227872371673584,2.1145269870758057,2.536569118499756,2.7723217010498047,2.6747148036956787,3.505584955215454,3.177238941192627,2.712481737136841,2.600078582763672,3.325002670288086,1.7868343591690063,2.5316250324249268,2.662130355834961,2.700374126434326,3.0035581588745117,2.948206663131714,2.474942445755005,2.480308771133423,2.6587586402893066,2.4243571758270264,3.031362533569336,3.2728848457336426,3.1801915168762207,4.048968315124512,3.7260777950286865,3.233510732650757,3.1241185665130615,3.8812074661254883,2.0161681175231934,2.2597150802612305,1.398891568183899,1.2404862642288208,-0.7646082043647766,-0.9603016376495361
0,99,2.2062695026397705,2.287824869155884,2.350391149520874,2.446770668029785,2.457399606704712,2.056671619415283,2.0905590057373047,2.070359230041504,2.1157610416412354,2.4706614017486572,2.686354875564575,2.6035804748535156,3.298417329788208,3.0079948902130127,2.5766220092773438,2.4783949851989746,3.0461347103118896,1.999778389930725,2.5171823501586914,2.639190912246704,2.683077335357666,2.9430360794067383,2.9056427478790283,2.444120168685913,2.4552001953125,2.5973808765411377,2.4214868545532227,2.9426112174987793,3.1681554317474365,3.089723825454712,3.837829828262329,3.552438735961914,3.0834238529205322,2.9874565601348877,3.6052253246307373,2.2685842514038086,1.982235074043274,1.4083956480026245,1.3534494638442993,-0.7295190691947937,-0.9393319487571716
0,99,2.3241524696350098,2.416390895843506,2.467613458633423,2.5763001441955566,2.578418016433716,2.1842288970947266,2.2097651958465576,2.1763432025909424,2.2585842609405518,2.5352694988250732,2.740017890930176,2.664296865463257,3.2846505641937256,3.0222530364990234,2.6090495586395264,2.519615888595581,2.9933536052703857,2.1586241722106934,2.633991003036499,2.7636666297912598,2.797543525695801,3.065115213394165,3.022000789642334,2.567788600921631,2.57240891456604,2.70227313041687,2.556612968444824,3.0133605003356934,3.229473114013672,3.158888101577759,3.8393967151641846,3.583310842514038,3.1252808570861816,3.038403272628784,3.572092056274414,2.465003252029419,1.8027788400650024,1.5253291130065918,1.4059103727340698,-0.7044498920440674,-0.9269622564315796
0,99,2.2231318950653076,2.309152126312256,2.366251230239868,2.474008321762085,2.4685943126678467,2.0824379920959473,2.109755516052246,2.0805602073669434,2.156029224395752,2.5060718059539795,2.7087934017181396,2.6352145671844482,3.2641186714172363,2.982084274291992,2.5835862159729004,2.4908366203308105,2.9646623134613037,2.1155951023101807,2.5200581550598145,2.6442079544067383,2.681983232498169,2.947612762451172,2.891958236694336,2.4521219730377197,2.456117630004883,2.5861470699310303,2.4420597553253174,3.001818895339966,3.215101480484009,3.145132541656494,3.827592372894287,3.5497164726257324,3.113872766494751,3.0225791931152344,3.546947479248047,2.4326114654541016,1.795996069908142,1.4628361463546753,1.350879430770874,-0.6818552613258362,-0.9455297589302063
